检测时间,检测日期,班次,SKU,流水号,结果,缺陷详情,缺陷数
2026/5/27 18:12:27,2026-05-27,中班,11111111,13999,NG,管内异物NG,1
2026/5/27 18:12:26,2026-05-27,中班,11111111,13995,NG,未剪断NG,1
2026/5/27 18:12:26,2026-05-27,中班,11111111,13992,NG,未剪断NG,1
2026/5/27 18:12:22,2026-05-27,中班,11111111,13972,NG,"混合缺陷[斜口NG,未剪断NG]",2
2026/5/27 18:12:22,2026-05-27,中班,11111111,13971,NG,未剪断NG,1
2026/5/27 18:12:12,2026-05-27,中班,11111111,13921,NG,管内异物NG,1
2026/5/27 18:12:11,2026-05-27,中班,11111111,13919,NG,未剪断NG,1
2026/5/27 18:12:11,2026-05-27,中班,11111111,13917,NG,未剪断NG,1
2026/5/27 18:12:06,2026-05-27,中班,11111111,13892,NG,爆管NG,1
2026/5/27 18:11:59,2026-05-27,中班,11111111,13857,NG,未剪断NG,1
2026/5/27 18:11:38,2026-05-27,中班,11111111,13755,NG,未剪断NG,1
2026/5/27 18:11:37,2026-05-27,中班,11111111,13748,NG,未剪断NG,1
2026/5/27 18:11:34,2026-05-27,中班,11111111,13735,NG,管内异物NG,1
